mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,afghan traditional,0.958,0.4403333333333330,278581.33333333300,0.32366666666666700,0.4007066666666670,0.17766666666666700,-14.49766666666670,0.14603333333333300,94.06966666666670,0.7106666666666670,6.333333333333330,1
0,african percussion,0.327,0.6003636363636360,289556.2727272730,0.7897272727272730,0.2573806909090910,0.12787272727272700,-6.729636363636360,0.0797090909090909,130.1315454545450,0.4457272727272730,15.454545454545500,0
1,african reggae,0.2458,0.753,267673.375,0.662125,0.003534624375000000,0.11122500000000000,-7.446875000000000,0.05889375,116.5645,0.7710000000000000,45.8125,7
1,african rock,0.13985650416666700,0.6688958333333340,236075.3125,0.6110625000000000,0.09379615000000000,0.14969375,-9.36175,0.07265416666666670,115.7093125,0.6064583333333330,42.270833333333300,8
1,african-american classical,0.9255341402855370,0.28397566728739900,218619.10024829300,0.14219492240844200,0.43202726168218500,0.14335406579764100,-24.61947206703910,0.058810474860335200,132.72893202979500,0.2644644165114840,30.649441340782100,5
0,afro dancehall,0.14390024821969700,0.6434583333333330,199565.22853535400,0.7646818181818180,0.007226254292929290,0.16877702020202000,-5.698983585858590,0.16015214646464600,131.96408964646500,0.6193598484848490,44.135101010101,11
1,afro house,0.32166666666666700,0.636,236572.33333333300,0.5706666666666670,0.13356733333333300,0.12583333333333300,-10.103833333333300,0.12703333333333300,139.69800000000000,0.6205,48.33333333333330,6
1,afro psych,0.2280666666666670,0.6243333333333330,331866.66666666700,0.722,0.1449692433333330,0.2333333333333330,-10.926333333333300,0.05453333333333330,111.682,0.8303333333333330,36.0,7
0,afro soul,0.00627,0.7660000000000000,202627.0,0.873,0.0,0.0764,-6.381,0.14300000000000000,126.988,0.743,77.0,11
1,afro-funk,0.1375592592592590,0.8031481481481480,286121.48148148100,0.7242962962962960,0.07984042222222220,0.09370370370370370,-8.909833333333330,0.09594629629629630,114.17362962963000,0.8796296296296300,28.33333333333330,0
1,afrobeat,0.3608718067607340,0.6329610303477770,320584.21705095000,0.6190763879414470,0.31402376459462300,0.1520585542783830,-9.931080518421170,0.06037769285849100,117.10862177680100,0.710820172464364,39.994356615573800,0
1,afrofuturism,0.2481634593146480,0.6335189768676740,288939.43166504200,0.581705356229114,0.12796114528470700,0.19754527869491000,-9.079584287901100,0.14194756368764900,110.50069322962200,0.4588383044797960,45.43323475601020,7
0,afrofuturismo brasileiro,0.626,0.484,247120.0,0.81,0.000283,0.11,-4.579,0.0377,144.454,0.422,37.0,7
1,afropop,0.436659746365678,0.6258032134839120,309968.9752713150,0.5345246397821520,0.1513956875250820,0.15988403483848100,-11.091498759690800,0.07708472101705900,116.54245898097500,0.6484711262788880,41.38034148461420,7
0,afroswing,0.31845,0.71175,179995.375,0.5801875,0.000257895,0.18995,-7.0166875,0.1955625,83.250125,0.676625,77.3125,11
1,aggrotech,0.01186776,0.6013333333333330,236315.0,0.7123333333333330,0.25200000000000000,0.25966666666666700,-6.408000000000000,0.03423333333333330,116.72133333333300,0.4433333333333330,55.66666666666670,1
1,alabama indie,0.3232776022727270,0.557375,242200.63636363600,0.6261477272727270,0.057432373863636400,0.11927954545454500,-8.763204545454550,0.048718181818181800,120.2792840909090,0.5246704545454550,47.63636363636360,7
1,alabama metal,0.002748,0.4065,199820.0,0.8660000000000000,1.105E-06,0.1406,-3.6660000000000000,0.0741,110.375,0.446,49.5,6
1,alabama rap,0.14077273406414400,0.6861151282409350,224676.31951077600,0.6118896802122610,0.00047073708900060500,0.16230897034864800,-6.678095261369450,0.16944651957361600,114.11048540706600,0.4694354280128470,53.22484522645810,2
1,alaska indie,0.13386666666666700,0.7396666666666670,186644.3333333330,0.4646666666666670,7.75E-05,0.0832,-9.337,0.04723333333333330,134.41466666666700,0.7393333333333330,56.33333333333330,6
0,albanian pop,0.00287,0.6830000000000000,187106.0,0.665,0.0,0.0839,-8.405,0.0499,127.968,0.667,42.0,8
1,albany ny indie,0.0005640000000000000,0.852,215427.0,0.251,0.7560000000000000,0.0957,-13.225,0.0683,141.759,0.18600000000000000,0.0,8
1,alberta country,0.20776726190476200,0.5939916666666670,206540.95,0.7349738095238100,1.95852857142857E-05,0.22580333333333300,-6.57517619047619,0.05575809523809520,113.51413095238100,0.5968142857142860,51.49047619047620,4
0,alberta hip hop,0.33,0.885,144000.0,0.685,0.0,0.14800000000000000,-6.4290000000000000,0.0627,99.954,0.937,78.5,11
1,album rock,0.18618245479872200,0.512030610234557,268948.224959657,0.6604173890677080,0.07372189233519720,0.21488953424232000,-9.885866901716900,0.05672559901765900,124.21652716618,0.5518872818188620,38.26057678819570,9
1,albuquerque indie,0.3502145925925930,0.5621018518518520,227711.3518518520,0.5874537037037040,0.016405614814814800,0.1803731481481480,-8.425898148148150,0.033461111111111100,126.22573148148100,0.5921296296296300,51.111111111111100,9
1,alt-idol,0.000304725,0.46625,240353.75,0.9662500000000000,0.22580875,0.3509,-2.6232500000000000,0.16655000000000000,131.12875,0.38475,60.25,1
1,alte,0.0692,0.797,188889.0,0.5670000000000000,0.0,0.0705,-7.503000000000000,0.0651,108.024,0.843,66.0,2
1,alternative americana,0.34821927083333300,0.493904513888889,224527.29861111100,0.4982638888888890,0.17122507756944400,0.19125295138888900,-9.79526736111111,0.046948784722222200,125.1544184027780,0.4446961805555560,49.82291666666670,7
1,alternative country,0.4071150580061160,0.5425796669270010,249887.8559483780,0.5181552411956070,0.039372664583356400,0.17472283462751700,-10.290235627460500,0.04516044423032550,120.26777292129800,0.5137621412515360,42.85791917624280,9
1,alternative dance,0.15180570720400200,0.6040664401877520,268439.29367821700,0.7370190259126490,0.21127096035679800,0.1914646453326590,-6.637478840309940,0.054930511352800500,126.09572290508500,0.5260616902218980,51.052498796439000,2
1,alternative emo,0.12812226154687000,0.4948079814315670,216945.0483378260,0.7158729260257560,0.043942485902964900,0.1892919646600780,-7.037806588799040,0.07211657382449840,130.59866433063800,0.4431474543276430,47.246840371368700,5
1,alternative hip hop,0.1882624872239790,0.7009170241158570,246410.96788355500,0.6928150714421380,0.037373956185381400,0.2346039974925760,-7.516890543495350,0.2506472150144870,106.86016172123100,0.612556826541036,47.225680902355500,1
1,alternative metal,0.058247125931528100,0.4588281151396740,245465.761759632,0.8308012093781900,0.10105935982003400,0.21002977312504300,-5.887320968125030,0.08268765750482300,126.2008731227210,0.4153036925825160,47.296667266241800,2
1,alternative pop,0.11006783248665800,0.4550662576444720,221230.53096509300,0.7592710154263730,0.21461553002913100,0.1725948149737170,-8.791657368369070,0.05090413131313130,128.57391879006900,0.5475577360080400,37.63709806397310,9
1,alternative pop rock,0.17046744588744600,0.6192294372294370,200145.9480519480,0.7202441558441560,1.21223376623377E-05,0.18758303030303000,-4.751005194805200,0.06870593073593080,116.99954891774900,0.6437601731601730,54.08095238095240,10
1,alternative r&b,0.3071436408855490,0.6622768826542450,232475.3738807660,0.5442857186530900,0.02197132534809250,0.1720057522211180,-8.077162285469460,0.1314752588869070,114.09290373594300,0.4490272115741770,58.484194102538500,7
1,alternative rock,0.15705871937921300,0.4783424276886570,240339.44120031700,0.7117322313989150,0.16548782911256400,0.19039048143802700,-8.305646269880700,0.062274000533020400,125.4851876376680,0.5058402960386080,42.72960825695090,7
1,alternative roots rock,0.2691217368421050,0.4933421052631580,253674.0,0.618157894736842,0.10720808815789500,0.16963421052631600,-7.2721710526315800,0.05849473684210530,113.22678947368400,0.4261842105263160,45.76315789473680,9
0,ambeat,0.4431139926739930,0.748507326007326,234658.49450549400,0.6540732600732600,0.16806978754578800,0.1392917582417580,-7.358032967032970,0.1387919413919410,98.54111355311360,0.6927600732600730,49.701465201465200,1
1,ambient,0.6732743467076510,0.3350752947488820,350676.8253885040,0.27629745841177100,0.7529056017847180,0.12553576966444000,-19.52910198007930,0.043267816669735700,107.28752653132200,0.19148207614507400,43.24113652812280,11
1,ambient black metal,0.001325495,0.2638333333333330,356480.0,0.7681666666666670,0.7681833333333330,0.3260333333333330,-9.345000000000000,0.05736666666666670,111.02750000000000,0.24101666666666700,43.83333333333330,4
1,ambient folk,0.6440242450142450,0.5285972934472930,229449.8165242170,0.3786123076923080,0.15437271593304800,0.1588068945868950,-12.00958618233620,0.05865545584045580,114.24553490028500,0.3076021367521370,44.30612535612540,9
0,ambient house,0.06545000000000000,0.6360000000000000,294900.0,0.8122500000000000,0.16460000000000000,0.29,-12.18375,0.045725,115.005,0.4335,40.5,6
1,ambient idm,0.4775,0.35050000000000000,364264.0,0.5795000000000000,0.46250715,0.1205,-10.510000000000000,0.0575,150.4915,0.2385,54.0,8
1,ambient industrial,0.0431,0.746,234013.0,0.723,0.82,0.0849,-15.59,0.0457,126.575,0.92,28.0,0
1,ambient pop,0.7447083333333330,0.27641666666666700,228796.46666666700,0.21773,0.7208758000000000,0.12652333333333300,-17.869,0.036085000000000000,95.92368333333330,0.16866833333333300,44.58333333333330,2
0,ambient techno,0.12025,0.726,361744.66666666700,0.5588333333333330,0.3489,0.0939,-13.136666666666700,0.0317,122.89266666666700,0.8104166666666670,36.833333333333300,1
1,ambient worship,0.5109172222222220,0.33742777777777800,301781.86527777800,0.4615041666666670,0.2321298890416670,0.11332625,-9.622626388888890,0.03748930555555560,104.61098055555600,0.21575333333333300,54.90972222222220,6
1,american 21st century classical,0.987,0.15565,254533.0,0.02395,0.8915000000000000,0.0968,-29.108,0.0451,69.16650000000000,0.04755,46.5,1
1,american choir,0.895728896103896,0.22974074248120300,212363.2002734110,0.20958319805194800,0.15539760125598100,0.336345078605605,-19.877883885851000,0.09686184210526320,103.75853251025300,0.19592520933014400,23.71227785372520,6
1,american classical piano,0.9766781523472090,0.3553547222172740,298995.2670396940,0.0965707140494388,0.8111316967654990,0.13638797804035800,-25.65141646685480,0.04669852062747670,104.73920251396000,0.2466597114470230,24.39556906216930,8
1,american contemporary classical,0.9383158147749040,0.3181496647509580,331714.74317229400,0.11108843525502900,0.481779547225934,0.14299419779693500,-25.939671039870700,0.05162211386494250,99.85311179058910,0.2673089520474140,30.58515625,9
1,american early music,0.995,0.1715,160866.5,0.06905,0.0415615,0.121,-26.524500000000000,0.05225,168.6375,0.0923,41.0,6
1,american folk revival,0.8494754221484920,0.5351211372263030,170889.91076588800,0.23100901435033600,0.03720948037557120,0.1648142832740200,-15.390472594470000,0.07607137742243290,112.64414577679900,0.5249713529734980,18.69569121216560,2
0,american metalcore,0.00257805,0.4075000000000000,230631.0,0.9280000000000000,0.000266125,0.185425,-4.625000000000000,0.2014,151.46100000000000,0.2129,44.0,9
1,american modern classical,0.8906899671532350,0.3973823574849170,280077.85890892900,0.2668459794892680,0.419244293047126,0.2324952150490900,-17.601216754556200,0.13117113606415900,117.09688837919900,0.40150475795006200,8.804251166944680,7
0,american oi,0.5382362000000000,0.4955200000000000,158653.28000000000,0.51652,0.3233761200000000,0.349756,-12.559320000000000,0.04590000000000000,142.33868,0.7918400000000000,26.72000000000000,5
1,american orchestra,0.8773235141712310,0.2672358330558830,343928.5888429490,0.17599450114581600,0.5513107056471640,0.23903808549232000,-21.826575462080300,0.054643213384280400,101.77994512400900,0.21279894489221600,23.995722638899700,0
1,american post-rock,0.3120729583333330,0.4566979166666670,300117.2604166670,0.4505552083333330,0.6765515833333330,0.16027916666666700,-13.17078125,0.043067708333333300,111.22938541666700,0.2371072916666670,47.51041666666670,1
1,american primitive,0.6602178279569890,0.3490272401433690,328638.67383512500,0.3724985663082440,0.8419738351254480,0.12936620071684600,-14.712518279569900,0.0417268817204301,120.15716272401400,0.37671433691756300,22.87849462365590,11
1,american romanticism,0.9545708041958040,0.3173994755244760,187616.50524475500,0.14343715034965000,0.4849568627972030,0.14391923076923100,-19.62419405594410,0.042859527972028000,115.72976311188800,0.2346690559440560,16.46153846153850,1
1,american shoegaze,0.19400142,0.3704,339934.8,0.7158,0.6326000000000000,0.15913333333333300,-9.320466666666670,0.03630666666666670,110.41086666666700,0.4142,45.06666666666670,6
0,anadolu rock,0.5589,0.5321,252515.3,0.47200000000000000,0.174072,0.1769,-13.1144,0.07428,98.6146,0.6318000000000000,41.2,7
1,anarcho-punk,0.05618286782051280,0.28627264957265000,205265.3316239320,0.8606162393162390,0.009358304427350430,0.2868564102564100,-9.565661538461540,0.1265423076923080,177.9410769230770,0.5194268376068380,39.04358974358970,9
1,anglican liturgy,0.933919191919192,0.2392565656565660,218504.58585858600,0.1345641414141410,0.3680460555555560,0.13819040404040400,-21.54920202020200,0.06016515151515150,86.86002525252530,0.2706393939393940,21.21212121212120,0
1,animal singing,0.8060000000000000,0.799,126286.5,0.6395,0.0,0.1935,-5.9875,0.04235,114.6885,0.9025,11.0,7
1,anime,0.12659077621972600,0.4836419202644200,240516.82043992000,0.8271425737100740,0.09152758156848890,0.180590817977068,-4.833713902538900,0.07665244281619280,133.086681964432,0.4573374254124260,55.960329647829600,1
1,anime latino,0.280674382,0.49878,230376.22000000000,0.8619,4.4832E-06,0.265878,-3.2522,0.051698,142.34088,0.5861960000000000,57.3,0
1,anime rock,0.08612389682539680,0.5016576719576720,233282.091005291,0.8613870370370370,0.02191361333333330,0.2287392592592590,-3.733998148148150,0.08004579365079370,134.97291772486800,0.5243174603174600,59.07222222222220,11
1,anime score,0.3001385636021500,0.4735439909670030,223791.40982049000,0.647054981249025,0.3008432606336700,0.16684624097115700,-8.463057128094630,0.07364751518919890,123.06658317640900,0.37491254334719000,50.53980281174040,5
1,ann arbor indie,0.27777000000000000,0.5473723076923080,217904.9846153850,0.4504707692307690,0.12485267984615400,0.13048092307692300,-8.802236923076920,0.06033723076923080,89.71947076923080,0.3518830769230770,53.57230769230770,6
1,anthem emo,0.13711634631336400,0.5088797235023040,209948.96897081400,0.7309107526881720,0.015013798924731200,0.2160917665130570,-6.018700307219660,0.07801917050691240,130.43316113671300,0.42866712749616000,51.12964669738860,5
1,anthem worship,0.21437770714790600,0.4736439744173600,295393.9840439690,0.6044717815758260,0.01887525373014150,0.22287702422807100,-7.504177604929940,0.047725613725463300,122.93612993328100,0.3279395366817830,53.03484529461590,11
1,anti-folk,0.4478504474790860,0.5122209371908250,222971.8225081430,0.5295718562147000,0.14781885953029300,0.17975017857175900,-9.709752455580810,0.057295694987278300,121.43844573824200,0.5013088334543560,44.37824682273650,7
1,antilliaanse folklore,0.95,0.583,190787.0,0.5660000000000000,0.847,0.109,-15.002,0.0476,124.095,0.932,0.0,0
1,antiviral pop,0.17766136279886800,0.6606965950715950,206002.62887112900,0.7229747335997340,0.01915489696386950,0.21847258991009000,-6.718926989676990,0.10773111055611100,123.82994014319000,0.6122801781551780,54.3221361971362,2
1,appalachian folk,0.7895768912437670,0.5505155188554030,183226.35682643000,0.3328343937305260,0.10195887655711300,0.1972383479614160,-13.286964224022500,0.06848259106079640,121.15910383361000,0.6413043110775420,19.271003039359800,9
1,arab folk,0.8366269163292850,0.3939167192456670,367517.46227675800,0.2808800651979600,0.3530875701304620,0.25259682138037400,-16.097358330266200,0.06612768393886810,103.56169157158600,0.4362034342850130,21.271099514520600,7
0,arab groove,0.4122283333333330,0.5436666666666670,212859.16666666700,0.4224166666666670,0.4692515625,0.19041666666666700,-12.97525,0.03464166666666670,111.64358333333300,0.5035,38.833333333333300,10
0,arab pop,0.4787710884353740,0.5789103741496600,286914.0157312930,0.5411381802721090,0.05500491490306120,0.17022542517006800,-9.560584948979590,0.053887576530612200,119.62892823129200,0.6027473639455780,35.188775510204100,0
1,arabesk,0.5632000000000000,0.415,226634.2,0.5714,9.9226E-05,0.10428,-8.7186,0.04948,142.2314,0.4826,43.6,8
1,arabic hip hop,0.78,0.35100000000000000,493796.0,0.606,0.0,0.535,-0.91,0.0311,87.889,0.513,0.0,0
0,arabic jazz,0.9076666666666670,0.4878333333333330,397971.33333333300,0.17183333333333300,0.3396255,0.12633333333333300,-19.114,0.04578333333333330,118.93916666666700,0.386,36.16666666666670,7
0,argentine ambient,0.8341666666666670,0.4756666666666670,162273.16666666700,0.35373000000000000,0.5200015833333330,0.13633333333333300,-14.393166666666700,0.03855,144.23033333333300,0.29950000000000000,54.83333333333330,4
1,argentine hardcore,0.01081,0.6900000000000000,239713.5,0.6535,0.01150665,0.3726,-9.742,0.05555,109.5345,0.655,47.5,6
1,argentine heavy metal,0.0501025,0.58375,316881.25,0.759375,0.08593275000000000,0.1492,-7.255750000000000,0.1272625,145.01850000000000,0.507375,52.625,11
1,argentine hip hop,0.3449875,0.737125,303028.04166666700,0.6904791666666670,7.75833333333333E-07,0.1094875,-4.9554375,0.15534166666666700,139.72464583333300,0.5983541666666670,74.97916666666670,1
1,argentine indie,0.29211514285714300,0.5578571428571430,295973.4142857140,0.5646314285714290,0.1636000085714290,0.16835142857142900,-12.613314285714300,0.04914142857142860,101.24104285714300,0.5946142857142860,51.1,6
1,argentine metal,0.0185,0.62,293360.0,0.816,0.007410000000000000,0.0984,-6.2080000000000000,0.222,179.99200000000000,0.6680000000000000,49.0,1
1,argentine punk,0.03646833333333330,0.5710000000000000,243449.16666666700,0.7865000000000000,0.0049088833333333300,0.4062,-7.974833333333330,0.0578,108.19316666666700,0.5781666666666670,50.16666666666670,6
1,argentine reggae,0.08302444444444450,0.7523425925925930,237022.5185185190,0.5389537037037040,0.000319994074074074,0.10976574074074100,-7.863740740740740,0.07218703703703700,128.0917777777780,0.7569074074074080,60.27777777777780,9
1,argentine rock,0.23388650295429800,0.5855264629397460,261144.08762761900,0.6270374086373790,0.05423578392859030,0.20437384492758900,-9.387355544835390,0.04835432771099780,116.4855398368690,0.5866263886163990,55.63371341720180,7
1,argentine telepop,0.194,0.622,201773.0,0.6970000000000000,0.0,0.305,-11.158,0.0288,138.013,0.843,59.0,9
1,arizona punk,0.03678,0.4903333333333330,235542.33333333300,0.9396666666666670,4E-07,0.1931,-3.7956666666666700,0.09503333333333330,116.578,0.4443333333333330,49.0,11
1,arkansas country,0.5302252723031900,0.5749568775620480,189181.41927748200,0.4908733883173270,0.00893678813347923,0.2251949538683530,-9.724140923208390,0.052561985477170300,115.01379399311900,0.6016882580456940,38.81333743435040,9
0,arkansas hip hop,0.17768333333333300,0.6745,228268.83333333300,0.6735000000000000,0.0,0.2521333333333330,-5.359666666666670,0.19766666666666700,149.661,0.3738333333333330,64.83333333333330,7
1,arkansas indie,0.2365,0.4300000000000000,265170.5,0.504,0.10766500000000000,0.171,-10.1935,0.03125,100.529,0.1685,50.0,3
1,armenian folk,0.993,0.13700000000000000,292000.0,0.128175,0.915,0.11675,-19.49525,0.046875,87.93800000000000,0.0445,37.0,7
1,art pop,0.3383074238750950,0.539091243531713,253557.07436224700,0.5387304519147820,0.20367868367002100,0.16987846146640000,-9.834776589336710,0.05418890997772970,120.42871675141700,0.4183113668460190,50.093963195517800,7
1,art punk,0.16476523832000000,0.5492970916563720,222741.94861538700,0.7200015723101650,0.2002163155879330,0.22118222390753400,-9.24317246040222,0.0767543761390978,127.48230490904700,0.6162230973854130,34.95197102763390,9
1,art rock,0.2965775587064540,0.4977119857814100,276878.3248675960,0.5664272798175690,0.19003780100498000,0.1919497117149580,-11.412487050381700,0.05592532855364460,120.91833433140100,0.5178603495627800,36.804587762338500,9
1,art song,0.9875466155810980,0.3407063005534270,242920.83386547500,0.11117990634312500,0.09237752240102170,0.11895262877820300,-19.44371200510860,0.05058233290762030,114.95943965517200,0.1979045232013620,18.357705406556000,10
1,asbury park indie,0.000969,0.557,226853.0,0.815,0.00188,0.0932,-5.402,0.0328,88.929,0.445,50.0,0
1,asheville indie,0.6006666666666670,0.5480000000000000,257521.66666666700,0.517,0.3123333333333330,0.12166666666666700,-7.7923333333333300,0.0342,106.58766666666700,0.5393333333333330,47.0,0
1,asian american hip hop,0.2330938095238100,0.7636000000000000,196914.89523809500,0.6513952380952380,0.0004699328571428570,0.18369000000000000,-6.776066666666670,0.12081476190476200,108.35327619047600,0.4919761904761910,61.84761904761910,1
0,asmr,0.4809677777777780,0.1852222222222220,203037.3333333330,0.3083333333333330,0.9171111111111110,0.21944444444444400,-19.465666666666700,0.06431111111111110,80.81955555555550,0.02701111111111110,63.0,10
1,athens indie,0.17342838178053800,0.5096802967563840,243839.70982142900,0.6540589415113870,0.2381676500224290,0.1574449771394070,-9.104683445479640,0.04195736067977920,126.17643148291900,0.5339337754485850,40.99592391304350,11
1,atl hip hop,0.1294327886431700,0.7353641372237830,244548.80577964300,0.6461326983215860,0.012819806645259400,0.19291763881450400,-6.704093316676610,0.18248210220686100,123.14134458460500,0.5284738472723500,51.958162125417400,1
1,atl trap,0.13292696834949100,0.7221309398010800,234431.22041896700,0.6156240664375030,0.006039194706075970,0.1998197812851820,-7.099126384583790,0.21777764216873900,124.51356938982900,0.4966118827552750,56.330851137420500,2
1,atlanta indie,0.152908,0.5667,218955.44,0.7082600000000000,0.09881184,0.26024,-7.60262,0.0516,122.26438,0.6192800000000000,52.28,10
1,atlanta metal,0.00912046083333333,0.4490611111111110,217496.52777777800,0.9244583333333330,0.15446428444444400,0.2131375,-4.874466666666670,0.0864238888888889,122.70448888888900,0.4282527777777780,47.78888888888890,1
1,atlanta punk,0.1622,0.5065,138560.0,0.6695,0.000406,0.203,-7.0745,0.033600000000000000,155.7905,0.821,48.0,11
1,atmosphere,0.8895132653061230,0.2700989795918370,188269.90816326500,0.11807500000000000,0.8704693877551020,0.11368010204081600,-24.016530612244900,0.06089183673469390,93.49492346938780,0.13616020408163300,51.53571428571430,1
1,atmospheric black metal,0.001325495,0.2638333333333330,356480.0,0.7681666666666670,0.7681833333333330,0.3260333333333330,-9.345000000000000,0.05736666666666670,111.02750000000000,0.24101666666666700,43.83333333333330,4
1,atmospheric dnb,0.03,0.6830000000000000,267107.0,0.789,0.0105,0.0724,-9.034,0.0602,119.504,0.657,48.0,2
0,atmospheric post-metal,2.71E-05,0.29,348640.0,0.7170000000000000,0.816,0.706,-9.439,0.0556,110.271,0.236,40.0,9
0,atmospheric post-rock,0.00942,0.8690000000000000,308613.0,0.888,0.00111,0.18600000000000000,-2.7310000000000000,0.0859,135.023,0.856,0.0,4
0,atmospheric sludge,2.71E-05,0.29,348640.0,0.7170000000000000,0.816,0.706,-9.439,0.0556,110.271,0.236,40.0,9
1,auckland indie,0.01541476875,0.5735625,221540.0,0.6374375000000000,0.0370886875,0.24785,-6.588750000000000,0.06521250000000000,126.71887500000000,0.36406875,56.125,4
1,audiophile vocal,0.6398333333333330,0.5125000000000000,196339.83333333300,0.2645666666666670,0.00014681,0.1298,-17.35033333333330,0.0334,84.95633333333330,0.5134333333333330,31.16666666666670,2
0,aussietronica,0.13767923076923100,0.6307153846153850,260786.0730769230,0.6743076923076920,0.12678909076923100,0.14545153846153800,-6.74313076923077,0.04777653846153850,119.23266153846200,0.3131,60.096153846153900,1
1,austin americana,0.392044375,0.5716041666666670,278978.6145833330,0.6226354166666670,0.008585392916666670,0.22688125,-7.121666666666670,0.07684166666666670,112.86020833333300,0.4863125,50.65625,7
1,austin singer-songwriter,0.4756979166666670,0.5395416666666670,291757.1979166670,0.6314791666666670,0.033680547916666700,0.31261666666666700,-9.7305,0.06272083333333330,127.61339583333300,0.5378645833333330,41.16666666666670,9
1,austindie,0.3291371923076920,0.6055512820512820,241183.3782051280,0.6316153846153850,0.054386819038461500,0.16171153846153800,-7.344634615384620,0.054124358974359000,108.67665384615400,0.5895064102564100,50.948717948718000,9
